"CoverName","PerformerName","YoutubeUri","SongId"
"Fix You","Emerson Parris","https://youtu.be/A7kP0KIiKXY",100047
"Fix You","Chase Holfelder - Tom Evans","https://youtu.be/fIhZiCrwU_g",100047
"Fix You","Nordic Tenors","",100047
"Fix You","Dale Sutton","",100047
"Fix You","Kacey Musgraves","https://youtu.be/z8vlGlJaO4o",100047
"Fix You","Jason Antone","",100047
"Fix You","Brooklyn Duo feat. Dover Quartet","https://youtu.be/XAb6MgJAvBg",100047
"Fix You","Jan-Tore Saltnes","https://youtu.be/1R1314q1Bg8",100047
"Fix You","Jacqui Naylor","https://youtu.be/ahxjcW4hG5I",100047
"Fix You","Bossa Bros","https://youtu.be/6GJaAsUQWtg",100047
"Fix You","Cat Burns","",100047
"Fix You","Low Strung","https://youtu.be/zpcr6WrXtUQ",100047
"Fix You","J.J. Goldman","",100047
"Fix You","Joseph William Morgan","https://youtu.be/M5p2hn8EFDw",100047
"Up and Up","Stella Starlight Trio","https://youtu.be/ZsIzKTUYoaQ",100075
"Up and Up","Lennon & Maisy","https://youtu.be/PpWF52YKGgs",100075
"Up&Up","Baby Rockstar","",100075
